id,name,review_count,price,is_closed,latitude,longitude,city,state,zip_code,country,rating,phone,term,image
bostonia-public-house-boston-4,Bostonia Public House,634,$$,False,42.3589973449707,-71.0542373657227,Boston,MA,02109,US,4.0,+16179489800,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/SS2qfGN1S6tZTWWmn5gTuA/o.jpg
bricco-boston-6,Bricco,639,$$$,False,42.3631202,-71.0549297,Boston,MA,02113,US,4.0,+16172486800,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/XBFzGXGf1Qh8HcZNHMj8kA/o.jpg
carmelinas-boston-2,Carmelina's,576,$$,False,42.3640943,-71.0541488,Boston,MA,02113,US,4.0,+16177420020,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/qJSoZ8eOLSXkBq92py5zMg/o.jpg
city-tap-house-boston,City Tap House,58,$$,False,42.3499185,-71.0470911,Boston,MA,02210,US,4.0,+16179042748,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/whtUekQ5F4KZ6sSUr3zS9Q/o.jpg
coda-boston,Coda,529,$$,False,42.3462394,-71.0750068,Boston,MA,02116,US,4.0,+16175362632,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/fbxt7WOWg-Wbm3t3TvZSLQ/o.jpg
committee-boston,Committee,205,$$,False,42.3529892,-71.0455704,Boston,MA,02210,US,4.0,+16177375051,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/TVoPYrztSq9AXgqbcoaPeQ/o.jpg
cornish-pasty-boston-3,Cornish Pasty,90,$$,False,42.349712092998,-71.0891945599281,Boston,MA,02115,US,4.5,+18572504497,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/ctcCOzvqC0_qSZlOytk3lg/o.jpg
da-vinci-boston,Da Vinci,333,$$$,False,42.3493148,-71.07076,Boston,MA,02116,US,4.5,+16173500007,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/ORybKO4sJzqAHZpZT9ncIw/o.jpg
dig-inn-boston,Dig Inn,215,$$,False,42.3506851196289,-71.0761795043945,Boston,MA,02116,US,4.0,+16179043711,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/fygMLbVNUGdOFnMvmViSeg/o.jpg
dolphin-bay-boston,Dolphin Bay,239,$,False,42.3524595116339,-71.128802412403,Boston,MA,02134,US,4.5,+16175621668,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/vjjE90A28GWCjg31h0fG5A/o.jpg
eastern-standard-kitchen-and-drinks-boston-3,Eastern Standard Kitchen and Drinks,1547,$$$,False,42.348740324378,-71.0960168391466,Boston,MA,02215,US,4.0,+16175329100,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/AJJUNPdbEuFwH2PSRMQgoA/o.jpg
fin-point-boston,Fin Point,34,$$$,False,42.3574703,-71.0527829,Boston,MA,02110,US,5.0,+16173481234,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/26RHOBIQqgvtaQaCoxndDA/o.jpg
fuji-at-ink-block-boston,Fuji at Ink Block,133,$$,False,42.345077,-71.063505,Boston,MA,02118,US,4.5,+16179363282,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/9s1y1UrSKOZUVG1ebeqvNw/o.jpg
gaslight-brasserie-boston-4,Gaslight Brasserie,1604,$$,False,42.3409677894859,-71.0673901926598,Boston,MA,02118,US,4.0,+16174220224,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/LoHqXfoS9vVxjhag4fOIOQ/o.jpg
giacomos-boston,Giacomo's,922,$$,False,42.34406,-71.077732,Boston,MA,02116,US,4.0,+16175365723,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/jlXnSdPsUbtn2Xdjgik9sw/o.jpg
giacomos-ristorante-boston,Giacomo's Ristorante,2514,$$,False,42.3645799,-71.05344,Boston,MA,02113,US,4.0,+16175239026,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/g-lo6_IuVNaiKMCikW4bSQ/o.jpg
gre-co-boston-2,Gre.Co,64,$$,False,42.3500454,-71.0816971,Boston,MA,02116,US,4.5,+16175723300,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/bHJvMxqxXZr1x1KUdC208A/o.jpg
hopewell-bar-and-kitchen-boston,Hopewell Bar & Kitchen,104,$$,False,42.3498153686523,-71.1334228515625,Boston,MA,02134,US,4.0,+16172088925,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/zaE8vcxTB_yhDK47E1xCwg/o.jpg
island-creek-oyster-bar-boston,Island Creek Oyster Bar,2063,$$$,False,42.348682243174,-71.095118452365,Boston,MA,02215,US,4.5,+16175325300,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/lvklNXiwAOu44sJWqxkAMQ/o.jpg
jm-curley-boston,Jm Curley,598,$$,False,42.3552425760626,-71.0623372441206,Boston,MA,02111,US,4.0,+16173385333,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/HYp4UnWHRQ2mSxsUyY7tYQ/o.jpg
koy-boston,Koy,239,$$,False,42.3605931357964,-71.056273070639,Boston,MA,02109,US,4.0,+18579911483,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/EWOtR6_NWH8G9k1WjSKrjg/o.jpg
la-famiglia-giorgios-boston-3,La Famiglia Giorgio's,853,$$,False,42.36459,-71.05571,Boston,MA,02113,US,4.0,+16173676711,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/5ZFlIVJAl47I9ltfWvmVZA/o.jpg
limoncello-ristorante-boston-2,Limoncello Ristorante,429,$$,False,42.3634326,-71.0539465,Boston,MA,02113,US,4.0,+16175234480,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/cYxXeSHPRWKJkhegfnw_1Q/o.jpg
lincoln-tavern-and-restaurant-boston,Lincoln Tavern & Restaurant,465,$$,False,42.33632,-71.04763,Boston,MA,02127,US,4.0,+16177658636,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/dolqflLk3Q7JpLthmo-6Pg/o.jpg
loco-taqueria-and-oyster-bar-boston,Loco Taqueria and Oyster Bar,311,$$,False,42.3369670759542,-71.0477377406966,Boston,MA,02127,US,4.0,+16179175626,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/FxdrTZ6PkHo-jzTkwPnr_w/o.jpg
lolita-cocina-and-tequila-bar-boston-2,Lolita Cocina & Tequila Bar,1260,$$,False,42.3505860446405,-71.077508474716,Boston,MA,02116,US,4.0,+16173695609,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/VlNwiC3KdAmFaj1my6jzkQ/o.jpg
lukes-lobster-back-bay-boston,Luke's Lobster Back Bay,589,$$,False,42.3487198596183,-71.0793047980242,Boston,MA,02116,US,4.5,+18573504626,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/fri_Oe_6JlSrKoJjAOTtZA/o.jpg
lukes-lobster-downtown-crossing-boston,Luke's Lobster Downtown Crossing,99,$$,False,42.3572093993425,-71.0584545135498,Boston,MA,02108,US,4.5,+18573174843,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/M5zlEGKHZfdGUVRtG26nVg/o.jpg
ma-maison-boston,Ma Maison,57,$$,False,42.3609838,-71.0680064,Boston,MA,02114,US,4.0,+16177258855,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/2zDVK36NGAAW6LGKDJgiqQ/o.jpg
mike-and-pattys-boston,Mike & Patty's,1105,$,False,42.3485697036883,-71.0677027702332,Boston,MA,02116,US,4.5,+16174233447,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/5yjX0pGQKxWpqvMxtmlFXQ/o.jpg
myers-and-chang-boston,Myers & Chang,1198,$$,False,42.3438187315924,-71.066250270967,Boston,MA,02118,US,4.0,+16175425200,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/7V0S4K2LNd7hsgZMNET_9A/o.jpg
neptune-oyster-boston,Neptune Oyster,3451,$$$,False,42.3632711771092,-71.0560575975533,Boston,MA,02113,US,4.5,+16177423474,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/oF9AqeZFT3Kg0N4peP_-4A/o.jpg
ocean-prime-boston-2,Ocean Prime,165,$$$,False,42.3511248081923,-71.0440584272146,Boston,MA,02210,US,4.0,+16176701345,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/rnYw6gxRPn3YTvof-8elqg/o.jpg
ostra-boston,Ostra,265,$$$$,False,42.3510951212984,-71.0670912265778,Boston,MA,02116,US,4.5,+16174211200,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/0wh4eAi4urEGzpyYMY8tTQ/o.jpg
outlook-kitchen-and-bar-boston,Outlook Kitchen And Bar,86,$$,False,42.3537630251782,-71.0483924973692,Boston,MA,02210,US,4.0,+16173383030,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/d9gVkvWvzIkClEfHKey1Vw/o.jpg
pabu-boston-boston-2,PABU Boston,125,$$$,False,42.3562862,-71.0594073,Boston,MA,02110,US,4.0,+18573277228,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/CrFv1tp9KBY7Fdvtjk1j5Q/o.jpg
panza-boston,Panza,938,$$,False,42.3646699,-71.05382,Boston,MA,02113,US,4.0,+16175579248,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/POLprOT9M5PZhBGLZ5dwjg/o.jpg
paulis-boston,Pauli's,555,$$,False,42.363244212396,-71.0560854227807,Boston,MA,02113,US,4.5,+18572847064,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/mMhGo-iXq8n6l6HYopCpSw/o.jpg
petes-dockside-boston-2,Pete's Dockside,58,$,False,42.3451843,-71.0372238,Boston,MA,02210,US,4.5,+16174231110,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/S3a_qyUjtNfgEfmgug2GJw/o.jpg
pho-countryside-boston-boston,Pho Countryside Boston,36,$$,False,42.34851,-71.09348,Boston,MA,02215,US,4.0,+18579903679,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/5aa9t-6bNF1J7Psj1-kM7g/o.jpg
piattini-boston-3,Piattini,584,$$,False,42.3496932983398,-71.0812225341797,Boston,MA,02116,US,4.0,+16175362020,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/YV6OgWTwoenEcRJ5rFHQTg/o.jpg
pomodoro-boston-2,Pomodoro,178,$$,False,42.36454,-71.05349,Boston,MA,02113,US,4.5,+16173674348,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/ry_8Ya1wBdEnYNnjTls8pA/o.jpg
porters-bar-and-grill-boston,Porters Bar & Grill,157,$$,False,42.3642896,-71.061702,Boston,MA,02114,US,4.0,+16177427678,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/DUQf-chZyeD_Juxdh8PW4Q/o.jpg
porto-boston,Porto,122,$$$,False,42.3474013,-71.0799231,Boston,MA,02199,US,4.0,+16175361234,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/NDIW1cVyYSFXOK2S3TOxCg/o.jpg
publico-street-bistro-and-garden-boston,Publico Street Bistro & Garden,29,$$$,False,42.3372077941895,-71.0437545776367,Boston,MA,02127,US,4.5,+16176225700,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/8TTPHrI2DHig-wZceJ1TeA/o.jpg
q-restaurant-boston,Q Restaurant,656,$$,False,42.351812533351,-71.062679301879,Boston,MA,02111,US,4.0,+18573503968,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/jkO_YpeQOQAowJLPId0wSQ/o.jpg
row-34-boston,Row 34,795,$$$,False,42.3496337161869,-71.0473232766807,Boston,MA,02210,US,4.5,+16175535900,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/_ZK68w3t4BC1NRV4W-THAQ/o.jpg
ruka-restobar-boston,RUKA Restobar,102,$$$,False,42.3545352369547,-71.0615739226341,Boston,MA,02111,US,4.0,+16172660102,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/MDwKobu92jDkEWbW9HwM1A/o.jpg
saltie-girl-boston,Saltie Girl,194,$$$,False,42.3511377,-71.0776626,Boston,MA,02116,US,4.5,+16172670691,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/YbBUekue-2E--iW6tsWrgA/o.jpg
santouka-back-bay-boston-2,Santouka Back Bay,168,$$,False,42.3484762870602,-71.0854271426797,Boston,MA,02115,US,4.0,+18573105194,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/ChTI_-JPvxYIuJmNDh-yiA/o.jpg
scollay-square-boston,Scollay Square,470,$$,False,42.35827,-71.06245,Boston,MA,02108,US,4.0,+16177424900,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/P9T6OOOAUnTvtRHC1wrekQ/o.jpg
scopa-boston,Scopa,87,$$,False,42.3640246614391,-71.0541152,Boston,MA,02113,US,4.5,+18573172871,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/BnroASO77OjKG9qVZHMNCQ/o.jpg
shojo-boston-2,Shojo,539,$$,False,42.3510322719812,-71.0607028752565,Boston,MA,02111,US,4.0,+16174237888,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/8KiRiDfoonaUSQQghT0npQ/o.jpg
silvertone-boston,Silvertone,747,$$,False,42.3571471,-71.0608731,Boston,MA,02108,US,4.0,+16173387887,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/MGIlLATyXueEoJ_lLtvY7g/o.jpg
sportello-boston,Sportello,682,$$$,False,42.35067,-71.04846,Boston,MA,02210,US,4.0,+16177371234,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/geHArT2KZffi1WN9HkeKNg/o.jpg
srv-boston-boston,SRV Boston,177,$$$,False,42.3409180006501,-71.0816150531173,Boston,MA,02118,US,4.5,+16175369500,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/POA-BHjYiWrZrFGemN0CXA/o.jpg
state-street-provisions-boston,State Street Provisions,164,$$,False,42.3595754,-71.0513283,Boston,MA,02109,US,4.0,+16178638363,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/mIPu9jhkRx2PAUAN-S0Dtw/o.jpg
tapestry-boston,Tapestry,101,$$,False,42.3424683399553,-71.0994869470596,Boston,MA,02215,US,4.0,+16174214470,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/DhfysfX6PiE2-K-AChRzuw/o.jpg
teatro-boston,Teatro,475,$$$,False,42.352997,-71.064342,Boston,MA,02111,US,4.0,+16177786841,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/otjPQL626Lysub9emueiwA/o.jpg
the-beehive-boston,The Beehive,1789,$$,False,42.3446991683707,-71.0713935252701,Boston,MA,02116,US,3.5,+16174230069,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/Tv1INsbe23hL6HaK4pdPAA/o.jpg
the-brewers-fork-boston,The Brewer's Fork,180,$$,False,42.3766634613276,-71.0566809028387,Boston,MA,02129,US,4.5,+16173375703,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/FFKeVx74qkhw9CNkEpv8EQ/o.jpg
the-daily-catch-boston,The Daily Catch,1141,$$,False,42.36406,-71.05397,Boston,MA,02113,US,4.0,+16175238567,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/PHZBVnfO-DgsyDPt7zQ--w/o.jpg
the-frogmore-boston-2,The Frogmore,110,$$,False,42.3225067822998,-71.1082798987627,Boston,MA,02130,US,4.0,+18572039462,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/jwfxMep8mcYTOxz6ZisEnQ/o.jpg
the-gallows-boston,The Gallows,691,$$,False,42.3413848876953,-71.070198059082,Boston,MA,02118,US,4.0,+16174250200,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/g4whiNPtAzvF5PeqANrB5Q/o.jpg
the-little-kitchen-boston,The Little Kitchen,13,$,False,42.3508463503656,-71.0620657727122,Boston,MA,02111,US,4.5,+16174268686,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/0fvBUCZLRQDgNHp9K5yE1w/o.jpg
the-paramount-boston,The Paramount,1152,$$,False,42.357291,-71.070088,Boston,MA,02114,US,4.0,+16177201152,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/sG3L8ZZyEqMvMoRrarwtPA/o.jpg
the-parish-cafe-boston,The Parish Cafe,1180,$$,False,42.351822284275,-71.071625035216,Boston,MA,02116,US,4.0,+16172474777,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/QJdTzVfjYl9RPzLtvtCnIw/o.jpg
the-salty-pig-boston,The Salty Pig,1079,$$,False,42.3468620018707,-71.0761067061516,Boston,MA,02116,US,4.0,+16175366200,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/0lHTVuN-EiK4Z3fLAqY-9A/o.jpg
the-tap-trailhouse-boston-2,The Tap Trailhouse,221,$$,False,42.3609285960884,-71.056898076297,Boston,MA,02108,US,4.0,+16173670033,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/uObo--CAqOnRFArqtT1RTg/o.jpg
the-tip-tap-room-boston,The Tip Tap Room,500,$$,False,42.36105,-71.063986,Boston,MA,02114,US,4.0,+18573503344,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/F-q37O7201QO8CO0dZ7jcQ/o.jpg
toro-boston,Toro,1694,$$$,False,42.3369631861411,-71.0758940796503,Boston,MA,02118,US,4.0,+16175364300,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/vavJneJjBulHvZAGit-bdQ/o.jpg
trattoria-il-panino-boston,Trattoria Il Panino,415,$$,False,42.3639035,-71.054771,Boston,MA,02113,US,4.0,+16177201336,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/gQcEPj2STAToPZum-FuiyQ/o.jpg
wai-wai-restaurant-boston,Wai Wai Restaurant,157,$,False,42.35168,-71.06027,Boston,MA,02111,US,4.0,+16173389833,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/t6nI1ufmQ9nundXMPRh1tg/o.jpg
ward-8-boston,Ward 8,303,$$,False,42.3653984,-71.0586472,Boston,MA,02113,US,4.0,+16178234478,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/geSeN9h_kDkO2zNRoCNUgQ/o.jpg
wheelhouse-boston-3,Wheelhouse,227,$,False,42.3579261,-71.0539618,Boston,MA,02109,US,4.5,+16174220082,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/x5r5XHjEOgX52yAKX9jJVQ/o.jpg
worden-hall-boston,Worden Hall,181,$$,False,42.3427610900378,-71.0568092748732,Boston,MA,02127,US,4.0,+16177524206,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/z3MMSY-VMWGgMR1w4DnCpQ/o.jpg
yankee-lobster-boston,Yankee Lobster,1049,$$,False,42.347921583679,-71.035987943405,Boston,MA,02210,US,4.0,+16173459799,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/x-VIxmn-n0ZVvSi_pYKOZg/o.jpg
110-grill-chelmsford,110 Grill,89,$$,False,42.603046,-71.346626,Chelmsford,MA,01824,US,3.5,+19782562777,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/uog2Q9mGppFG7JvbU367lw/o.jpg
amici-trattoria-chelmsford,Amici Trattoria,53,$$,False,42.593864440918,-71.3481674194336,Chelmsford,MA,01824,US,4.0,+19782449154,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/r5axFXbuBXmWB5CU2-x-PA/o.jpg
andiamo-restaurant-bar-chelmsford,Andiamo Restaurant + Bar,47,$$,False,42.5939758,-71.3511484,Chelmsford,MA,01824,US,3.5,+19787107218,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/TWIMe-PpBy1OcezeFJ_ARA/o.jpg
fishbones-chelmsford,Fishbones,317,$$,False,42.595965,-71.351788,Chelmsford,MA,01824,US,4.0,+19782500101,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/B9xWEF23nB-f0aJkrZHjhw/o.jpg
moonstones-chelmsford,Moonstones,307,$$$,False,42.607599645853,-71.3416146486998,Chelmsford,MA,01824,US,4.0,+19782567777,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/Z05TcyYRNb9WcOjcXpPYfQ/o.jpg
pita-chelmsford-2,Pita,43,$$,False,42.5938774645329,-71.3512370735407,Chelmsford,MA,01824,US,4.0,+19784554092,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/5BNjh5-ybCZUW77J8-f4_Q/o.jpg
grazie-wood-fired-grille-dracut,Grazie Wood Fired Grille,80,$$,False,42.685899435869,-71.2952627404754,Dracut,MA,01826,US,4.0,+19784550054,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/Th4PMUztzjgrqafAQOn2yA/o.jpg
its-a-wrap-dracut,It's a Wrap,46,$,False,42.6631265,-71.3254778,Dracut,MA,01826,US,4.0,+19784596199,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/UvZK2tUISZtC4FT4nutr5g/o.jpg
lanxang-star-restaurant-dracut,Lanxang Star Restaurant,63,$$,False,42.6792897,-71.3416586,Dracut,MA,01826,US,4.5,+19786776339,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/gOnu10ilNjiSh7nj-p-XdA/o.jpg
1981-ramen-bar-lowell,1981 Ramen Bar,108,$$,False,42.6457493752241,-71.3100349903107,Lowell,MA,01852,US,4.0,,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/mdL68_P1xCJRNOcYPtmMEg/o.jpg
alpine-butcher-lowell,Alpine Butcher,50,$$,False,42.6146116,-71.3276484,Lowell,MA,01852,US,4.5,+19782567771,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/XtY38J1GwEtQ6UYJB1lHOA/o.jpg
arthurs-paradise-diner-lowell,Arthur's Paradise Diner,28,$,False,42.6468315,-71.3065033,Lowell,MA,01852,US,4.0,+19784528647,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/RLW_Yn37YqeXRatPTcJNpQ/o.jpg
asados-dona-flor-lowell,Asados Dona Flor,38,$$,False,42.6426200866699,-71.3012161254883,Lowell,MA,01852,US,4.5,+19784520175,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/jW9euliO20A7_V3HahkPSg/o.jpg
athenian-corner-lowell,Athenian Corner,64,$$,False,42.6447828,-71.3130474,Lowell,MA,01852,US,3.0,+19784587052,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/PRRJmLLPsrR5F0qGF5smRg/o.jpg
blue-taleh-lowell,Blue Taleh,189,$$,False,42.64519,-71.30712,Lowell,MA,01852,US,4.0,+19784531112,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/ExOcNYJLsP4BxUIDtQ-Qlw/o.jpg
bonchon-chicken-lowell-2,Bonchon Chicken,121,$$,False,42.6301085715014,-71.353845315025,Lowell,MA,01851,US,3.0,+19789701888,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/XTJGs_nYfAS9SKSOSXDMNg/o.jpg
cafe-utec-lowell,Cafe UTEC,19,$,False,42.6431041472751,-71.3069599811469,Lowell,MA,01852,US,5.0,+19788563974,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/IVE3dPJOQ7jKb6ELYJuZpw/o.jpg
cavaleiros-restaurant-lowell,Cavaleiro's Restaurant,26,$$$,False,42.63374,-71.3027,Lowell,MA,01852,US,3.0,+19784582800,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/Km6-0snUcqV_w7gh5cu3kw/o.jpg
china-star-dim-sum-lounge-and-bar-lowell,China Star Dim Sum Lounge and Bar,131,$$,False,42.6351185,-71.3536476,Lowell,MA,01851,US,3.5,+19788567780,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/GFhmXIQdjtS7SBk2nrQyhQ/o.jpg
china-star-lowell,China Star,96,$,False,42.6440238952637,-71.3213119506836,Lowell,MA,01854,US,3.5,+19784547578,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/b-F-UWqFuctY0akzCiOEmg/o.jpg
chowder-factory-lowell,Chowder Factory,15,$,False,42.62775,-71.27983,Lowell,MA,01852,US,4.5,+19786748353,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/91LJk2iY5rcmjuXbr1mrgw/o.jpg
club-diner-lowell,Club Diner,40,$,False,42.645437,-71.313343,Lowell,MA,01852,US,3.5,+19784521679,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/ljcA356EKFOsi468eOGPXQ/o.jpg
cobblestones-lowell,Cobblestones,180,$$,False,42.6462554931641,-71.3127136230469,Lowell,MA,01852,US,3.5,+19789702282,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/k66XjJP9L2SOOg-EjoBtYA/o.jpg
connector-cafe-and-grill-lowell,Connector Cafe & Grill,84,$,False,42.6191807,-71.3242699,Lowell,MA,01851,US,4.0,+19786748047,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/iinuofF8bjG0RuMNypUMnw/o.jpg
dudleys-lowell,Dudley's,40,$$,False,42.6456196,-71.3078833,Lowell,MA,01852,US,4.0,+19784553050,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/YJjSh9_WPhwiAHfdAuroAQ/o.jpg
eggroll-cafe-lowell,Eggroll Cafe,162,$,False,42.6541032,-71.3275956,Lowell,MA,01854,US,4.0,+19789703411,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/fyoM82uvS7nx8_UQGO70aQ/o.jpg
egyptian-grill-lowell,Egyptian Grill,34,$,False,42.6558472216129,-71.3256809860468,Lowell,MA,01854,US,4.5,+17749554339,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/Rz05MEDZ6m2IV-nI_3_pTQ/o.jpg
el-potro-mexican-grill-lowell,El Potro Mexican Grill,186,$$,False,42.64547,-71.30986,Lowell,MA,01852,US,4.0,+19784552840,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/xngrtf_xFX_6syf-56fRcQ/o.jpg
elephant-angkor-cafe-lowell,Elephant Angkor Cafe,11,$,False,42.6257362365723,-71.3223724365234,Lowell,MA,01851,US,4.5,+19784554645,restaurants,https://s3-media3.fl.yelpcdn.com/bphoto/b_h7IwTyUu_LSCpRnQMVGw/o.jpg
elius-hole-in-the-wall-lowell,Eliu's Hole in the Wall,25,$,False,42.645558612445,-71.3219382986426,Lowell,MA,01854,US,4.5,+19784553897,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/Vg4odKTX3fmUzZcXi1TqhA/o.jpg
elliots-famous-hot-dogs-lowell,Elliot's Famous Hot Dogs,36,$,False,42.6410713,-71.3109436,Lowell,MA,01852,US,4.0,+19784583179,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/9K-LolCVpTy7x28mqAzp-g/o.jpg
espresso-pizza-lowell-3,Espresso Pizza,72,$,False,42.6424563,-71.3083857,Lowell,MA,01852,US,4.0,+19784528160,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/57Al4tIhevgsihpHFggqcA/o.jpg
fabianos-pizzeria-and-cafe-lowell,Fabiano's Pizzeria & Cafe,21,$,False,42.6458184,-71.309769,Lowell,MA,01852,US,4.0,+19784588900,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/wLnwuzEACeSmi1UWFqGSjg/o.jpg
fitzys-lowell,Fitzy's,13,$,False,42.6237800717354,-71.2889213114977,Lowell,MA,01852,US,5.0,+19784589339,restaurants,https://s3-media4.fl.yelpcdn.com/bphoto/_BlFwDfb6FkouM8o22DhaQ/o.jpg
flavor-grill-restaurante-lowell,Flavor Grill Restaurante,12,$$,False,42.63591,-71.30356,Lowell,MA,01852,US,4.0,+19784550864,restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/lSf_ZQVEtXeGsRd0zVN8eg/o.jpg
friends-restaurant-and-pub-lowell,Friend's Restaurant & Pub,23,$$,False,42.6452331542969,-71.3148193359375,Lowell,MA,01852,US,4.5,+19784538285,restaurants,https://s3-media1.fl.yelpcdn.com/bphoto/RFXnL1e2m21vfCAqqJgHVQ/o.jpg
